essai;P6_reel;E1;V;E2;P1_reel;Lq1_reel;Lq2_reel;Lq_reel;Lq_target_x;E1.1;E1.2;E1.3;E2.1;E2.2;E2.3;E2.4;round_P6;date;condition;F1;F2;F3;F4;F5;P1_target;C;P2;Lt;Lq_target_y;P3;P4;P5;P6_target
392330.0;3.2;79.46666666666667;30.0;1211;;;;;;79.7;81.1;77.6;49;53;47;53;3.0;;;;;;;;;;;;;;;;
392330.0;3.2;81;30.0;1256;;;;;;82.6;81.0;79.4;44;46;45;48;3.0;;;;;;;;;;;;;;;;
392330.0;3.2;75.23333333333333;30.0;995;;;;;;76.5;74.8;74.4;76;103;53;47;3.0;;;;;;;;;;;;;;;;
392330.0;5.12;79.3;30.0;1340;;7.4;7.31;7.35;;79.4;80.6;77.9;;;;;5.0;2019-11-27;10;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392330.0;5.12;73.53333333333333;30.0;1062;;7.25;6.71;6.98;;74.3;72.3;74.0;;;;;5.0;2019-11-27;10;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392330.0;5.12;78.06666666666666;30.0;1263;;6.2;6.39;6.3;;77.9;79.5;76.8;;;;;5.0;2019-11-27;10;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392330.0;5.12;72.53333333333335;30.0;1018;;7.46;8.0;7.73;;72.2;74.2;71.2;;;;;5.0;2019-11-27;10;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392330.0;5.12;77.93333333333334;30.0;1308;;;;;;76.3;78.8;78.7;50;58;48;60;5.0;2019-11-27;10;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392330.0;5.12;76.3;30.0;1169;;;;;;74.7;78.1;76.1;57;71;72;70;5.0;2019-11-27;10;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392330.0;5.12;78.03333333333333;30.0;1315;;;;;;79.2;79.0;75.9;51;52;49;51;5.0;2019-11-27;10;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392330.0;5.12;70.39999999999999;30.0;957;;;;;;69.4;71.1;70.7;76;88;67;89;5.0;2019-11-27;10;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392331.0;3.2;78.93333333333334;30.0;1223;;7.79;8.43;8.11;;79.7;81.4;75.7;;;;;3.0;;;;;;;;;;;;;;;;
392331.0;3.2;80.53333333333333;30.0;1206;;7.35;6.66;7.01;;79.1;80.9;81.6;;;;;3.0;;;;;;;;;;;;;;;;
392331.0;3.2;81.23333333333333;30.0;1350;;5.94;6.63;6.28;;79.8;81.7;82.2;;;;;3.0;;;;;;;;;;;;;;;;
392331.0;3.2;76.13333333333333;30.0;980;;7.93;8.18;8.06;;75.6;77.0;75.8;;;;;3.0;;;;;;;;;;;;;;;;
392331.0;3.2;78.56666666666666;30.0;1244;;;;;;76.6;80.4;78.7;42;40;40;44;3.0;;;;;;;;;;;;;;;;
392331.0;3.2;79.26666666666667;30.0;1209;;;;;;79.2;80.3;78.3;35;41;37;41;3.0;;;;;;;;;;;;;;;;
392331.0;3.2;79.43333333333334;30.0;1261;;;;;;79.8;79.7;78.8;48;45;50;45;3.0;;;;;;;;;;;;;;;;
392331.0;3.2;75.36666666666667;30.0;995;;;;;;74.0;76.9;75.2;45;37;44;37;3.0;;;;;;;;;;;;;;;;
392331.0;5.12;76.46666666666665;30.0;1204;;8.32;7.53;7.92;;75.3;77.8;76.3;;;;;5.0;2019-11-27;11;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392331.0;5.12;74.46666666666668;30.0;1128;;7.56;6.94;7.25;;72.4;74.7;76.3;;;;;5.0;2019-11-27;11;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392331.0;5.12;76.2;30.0;1348;;6.4;6.24;6.32;;75.0;78.1;75.5;;;;;5.0;2019-11-27;11;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392331.0;5.12;69.89999999999999;30.0;1056;;7.33;7.74;7.54;;65.3;72.3;72.1;;;;;5.0;2019-11-27;11;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392331.0;5.12;78.46666666666667;30.0;1225;;;;;;76.4;80.0;79.0;37;38;50;51;5.0;2019-11-27;11;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392331.0;5.12;76.2;30.0;1159;;;;;;72.2;76.3;80.1;54;56;55;62;5.0;2019-11-27;11;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392331.0;5.12;79.10000000000001;30.0;1334;;;;;;78.6;80.4;78.3;53;49;53;50;5.0;2019-11-27;11;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392331.0;5.12;73.53333333333335;30.0;1062;;;;;;72.6;74.2;73.8;50;51;59;50;5.0;2019-11-27;11;Cold;25.0;1065.0;1900.0;1.2;17.5;3;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392291.0;3.2;82.83333333333333;94.04166666666667;1062;;4.26;4.09;;;83.0;83.5;82.0;;;;;3.0;2019-11-22;1b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392291.0;3.2;82.26666666666667;94.04166666666667;882;;4.18;4.05;;;80.4;82.6;83.8;;;;;3.0;2019-11-22;1b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392291.0;3.2;83.03333333333332;94.04166666666667;975;;3.9;3.59;;;80.3;83.6;85.2;;;;;3.0;2019-11-22;1b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392291.0;3.2;80.23333333333333;94.04166666666667;841;;4.16;4.21;;;80.6;79.8;80.3;;;;;3.0;2019-11-22;1b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392291.0;3.2;84.7;94.04166666666667;1075;;;;;;84.8;84.2;85.1;54;52;55;61;3.0;2019-11-22;1b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392291.0;3.2;82.86666666666666;94.04166666666667;899;;;;;;84.7;81.5;82.4;55;75;69;61;3.0;2019-11-22;1b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392291.0;3.2;84.43333333333332;94.04166666666667;932;;;;;;83.5;85.2;84.6;44;60;53;56;3.0;2019-11-22;1b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392291.0;3.2;82.39999999999999;94.04166666666667;892;;;;;;83.3;82.1;81.8;58;65;69;75;3.0;2019-11-22;1b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392291.0;5.12;83.33333333333333;94.04166666666667;1122;;4.21;5.53;;;84.1;84.3;81.6;;;;;5.0;2019-11-22;1;Cold ;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392291.0;5.12;79.46666666666667;94.04166666666667;854;;4.22;4.11;;;79.3;77.5;81.6;;;;;5.0;2019-11-22;1;Cold ;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392291.0;5.12;83.10000000000001;94.04166666666667;924;;3.64;3.46;;;84.2;82.9;82.2;;;;;5.0;2019-11-22;1;Cold ;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392291.0;5.12;79.06666666666666;94.04166666666667;875;;3.79;3.87;;;77.6;80.6;79.0;;;;;5.0;2019-11-22;1;Cold ;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392291.0;5.12;83.03333333333335;94.04166666666667;1144;;;;;;82.1;83.2;83.8;71;73;80;66;5.0;2019-11-22;1;Cold ;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392291.0;5.12;78.03333333333333;94.04166666666667;858;;;;;;76.3;80.7;77.1;71;77;87;89;5.0;2019-11-22;1;Cold ;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392291.0;5.12;80.76666666666667;94.04166666666667;901;;;;;;80.7;80.1;81.5;79;111;87;96;5.0;2019-11-22;1;Cold ;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392291.0;5.12;79.43333333333334;94.04166666666667;861;;;;;;82.2;78.8;77.3;78;73;70;81;5.0;2019-11-22;1;Cold ;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392291.0;7.04;78.43333333333334;94.04166666666667;1089;;4.46;4.04;;;77.1;77.0;81.2;;;;;7.0;2019-11-22;1c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392291.0;7.04;76.56666666666666;94.04166666666667;909;;4.14;3.61;;;76.2;77.0;76.5;;;;;7.0;2019-11-22;1c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392291.0;7.04;79.26666666666667;94.04166666666667;989;;3.48;3.64;;;78.2;79.8;79.8;;;;;7.0;2019-11-22;1c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392291.0;7.04;75.96666666666668;94.04166666666667;882;;3.8;4.21;;;77.2;74.4;76.3;;;;;7.0;2019-11-22;1c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392291.0;7.04;79.66666666666667;94.04166666666667;1054;;;;;;79.1;80.0;79.9;124;150;85;85;7.0;2019-11-22;1c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392291.0;7.04;75.96666666666668;94.04166666666667;885;;;;;;75.9;73.7;78.3;254;307;121.79;146;7.0;2019-11-22;1c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392291.0;7.04;79.7;94.04166666666667;956;;;;;;80.5;79.4;79.2;118;210;101;183;7.0;2019-11-22;1c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392291.0;7.04;75.43333333333332;94.04166666666667;835;;;;;;76.1;76.1;74.1;110;118;114;113;7.0;2019-11-22;1c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392292.0;3.2;84.03333333333333;94.08333333333333;1013;;4.6;4.75;;;83.3;83.8;85.0;;;;;3.0;2019-11-22;2b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392292.0;3.2;83.03333333333335;94.08333333333333;915;;4.56;4.12;;;84.0;82.4;82.7;;;;;3.0;2019-11-22;2b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392292.0;3.2;83.53333333333335;94.08333333333333;1015;;3.53;3.41;;;84.0;83.3;83.3;;;;;3.0;2019-11-22;2b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392292.0;3.2;82.10000000000001;94.08333333333333;919;;3.9;4.15;;;80.7;82.6;83.0;;;;;3.0;2019-11-22;2b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392292.0;3.2;84.99999999999999;94.08333333333333;1057;;;;;;84.6;84.8;85.6;59;62;59;60;3.0;2019-11-22;2b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392292.0;3.2;83.39999999999999;94.08333333333333;891;;;;;;84.0;82.1;84.1;78;69;77;99;3.0;2019-11-22;2b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392292.0;3.2;82.96666666666665;94.08333333333333;899;;;;;;82.1;83.5;83.3;70;67;72;91;3.0;2019-11-22;2b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392292.0;3.2;83.83333333333333;94.08333333333333;1001;;;;;;83.9;84.1;83.5;52;56;54;67;3.0;2019-11-22;2b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;48;3.0
392292.0;5.12;83.16666666666667;94.08333333333333;1104;;4.5;4.28;;;81.1;84.4;84.0;;;;;5.0;2019-11-22;2;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392292.0;5.12;79.7;94.08333333333333;913;;4.73;3.93;;;80.7;77.6;80.8;;;;;5.0;2019-11-22;2;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392292.0;5.12;82.7;94.08333333333333;971;;3.75;3.71;;;84.1;82.5;81.5;;;;;5.0;2019-11-22;2;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392292.0;5.12;82.60000000000001;94.08333333333333;943;;4.2;3.89;;;80.1;83.4;84.3;;;;;5.0;2019-11-22;2;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392292.0;5.12;83.33333333333333;94.08333333333333;1034;;;;;;82.5;83.7;83.8;77;87;70;67;5.0;2019-11-22;2;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392292.0;5.12;82.10000000000001;94.08333333333333;930;;;;;;82.1;82.5;81.7;78;81;68;68;5.0;2019-11-22;2;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392292.0;5.12;83.10000000000001;94.08333333333333;935;;;;;;83.6;81.4;84.3;85;111;121;100;5.0;2019-11-22;2;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392292.0;5.12;81.39999999999999;94.08333333333333;944;;;;;;80.8;82.3;81.1;98;88;57;65;5.0;2019-11-22;2;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;R;0.04;16.0;14.71264367816092;80;5.0
392292.0;7.04;79.89999999999999;94.04166666666667;1072;;4.46;4.16;;;79.3;79.7;80.7;;;;;7.0;2019-11-22;2c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392292.0;7.04;78.46666666666667;94.04166666666667;989;;4.51;3.7;;;78.0;76.5;80.9;;;;;7.0;2019-11-22;2c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392292.0;7.04;79.56666666666668;94.04166666666667;959;;3.86;3.8;;;79.4;78.7;80.6;;;;;7.0;2019-11-22;2c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392292.0;7.04;77.46666666666667;94.04166666666667;931;;4.37;3.98;;;77.7;77.7;77.0;;;;;7.0;2019-11-22;2c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392292.0;7.04;77.43333333333334;94.04166666666667;970;;;;;;78.3;76.0;78.0;141;161;176;136;7.0;2019-11-22;2c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392292.0;7.04;75.03333333333333;94.04166666666667;859;;;;;;76.2;68.8;80.1;146;182;121;160;7.0;2019-11-22;2c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392292.0;7.04;79.83333333333333;94.04166666666667;999;;;;;;79.2;78.3;82.0;102;108;155;158;7.0;2019-11-22;2c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392292.0;7.04;77.93333333333334;94.04166666666667;998;;;;;;75.8;76.8;81.2;105;150;93;128;7.0;2019-11-22;2c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;87.0;R;0.04;16.0;14.71264367816092;112;7.0
392293.0;3.2;108.89999999999999;94.16666666666667;1073;;4.95;4.65;;;107.0;108.7;111.0;;;;;3.0;2019-11-22;3b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;48;3.0
392293.0;3.2;108.76666666666667;94.16666666666667;885;;4.34;4.18;;;111.8;105.3;109.2;;;;;3.0;2019-11-22;3b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;48;3.0
392293.0;3.2;110.76666666666667;94.16666666666667;990;;3.63;3.79;;;108.0;110.8;113.5;;;;;3.0;2019-11-22;3b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;48;3.0
392293.0;3.2;110.73333333333333;94.16666666666667;960;;3.67;3.65;;;111.2;110.8;110.2;;;;;3.0;2019-11-22;3b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;48;3.0
392293.0;3.2;112.13333333333333;94.16666666666667;1067;;;;;;110.3;113.8;112.3;60;65;57;51;3.0;2019-11-22;3b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;48;3.0
392293.0;3.2;109.46666666666668;94.16666666666667;947;;;;;;112.2;107.9;108.3;71;73;48;69;3.0;2019-11-22;3b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;48;3.0
392293.0;3.2;111.69999999999999;94.16666666666667;983;;;;;;112.8;110.1;112.2;59;98;60;49;3.0;2019-11-22;3b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;48;3.0
392293.0;3.2;110.03333333333335;94.16666666666667;951;;;;;;112.3;109.5;108.3;73;69;38;61;3.0;2019-11-22;3b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;48;3.0
392293.0;5.12;111.3;94.08333333333333;1075;;4.8;4.45;;;107.4;112.3;114.2;;;;;5.0;2019-11-22;3;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.04;16.0;10.666666666666666;80;5.0
392293.0;5.12;107.13333333333333;94.08333333333333;937;;4.46;4.94;;;109.7;106.1;105.6;;;;;5.0;2019-11-22;3;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.04;16.0;10.666666666666666;80;5.0
392293.0;5.12;109;94.08333333333333;924;;4.1;3.79;;;110.5;106.7;109.8;;;;;5.0;2019-11-22;3;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.04;16.0;10.666666666666666;80;5.0
392293.0;5.12;108.46666666666665;94.08333333333333;974;;3.61;4.17;;;109.0;108.2;108.2;;;;;5.0;2019-11-22;3;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.04;16.0;10.666666666666666;80;5.0
392293.0;5.12;109.23333333333333;94.08333333333333;1042;;;;;;109.1;109.4;109.2;103;77;103;108;5.0;2019-11-22;3;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.04;16.0;10.666666666666666;80;5.0
392293.0;5.12;104.66666666666667;94.08333333333333;898;;;;;;109.1;103.6;101.3;82;102;94;114;5.0;2019-11-22;3;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.04;16.0;10.666666666666666;80;5.0
392293.0;5.12;104.23333333333333;94.08333333333333;890;;;;;;104.0;105.6;103.1;62;107;96;98;5.0;2019-11-22;3;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.04;16.0;10.666666666666666;80;5.0
392293.0;5.12;107.10000000000001;94.08333333333333;931;;;;;;111.5;102.5;107.3;101;82;106;90;5.0;2019-11-22;3;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.04;16.0;10.666666666666666;80;5.0
392293.0;7.04;105.16666666666667;94.16666666666667;1026;;4.56;4.59;;;102.0;105.2;108.3;;;;;7.0;2019-11-22;3c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;112;7.0
392293.0;7.04;101.96666666666665;94.16666666666667;882;;4.86;4.29;;;102.7;99.7;103.5;;;;;7.0;2019-11-22;3c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;112;7.0
392293.0;7.04;106.10000000000001;94.16666666666667;980;;3.44;3.82;;;107.4;106.6;104.3;;;;;7.0;2019-11-22;3c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;112;7.0
392293.0;7.04;105.19999999999999;94.16666666666667;979;;3.79;4.03;;;104.1;104.3;107.2;;;;;7.0;2019-11-22;3c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;112;7.0
392293.0;7.04;104.63333333333333;94.16666666666667;1046;;;;;;101.7;105.2;107.0;66;93;114;105;7.0;2019-11-22;3c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;112;7.0
392293.0;7.04;99.46666666666665;94.16666666666667;905;;;;;;101.0;99.3;98.1;150;106;121;128;7.0;2019-11-22;3c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;112;7.0
392293.0;7.04;101.60000000000001;94.16666666666667;907;;;;;;99.5;103.4;101.9;63;92;100;113;7.0;2019-11-22;3c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;112;7.0
392293.0;7.04;106.23333333333335;94.16666666666667;973;;;;;;108.6;107.2;102.9;75;131;74;93;7.0;2019-11-22;3c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.04;16.0;10.666666666666666;112;7.0
392294.0;3.2;108.63333333333333;95.04166666666667;1013;;8.04;7.72;;;107.1;108.6;110.2;;;;;3.0;2019-11-22;4b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;48;3.0
392294.0;3.2;108.96666666666665;95.04166666666667;997;;7.92;6.82;;;111.7;106.6;108.6;;;;;3.0;2019-11-22;4b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;48;3.0
392294.0;3.2;108.89999999999999;95.04166666666667;978;;6.05;6.32;;;109.0;108.5;109.2;;;;;3.0;2019-11-22;4b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;48;3.0
392294.0;3.2;106.23333333333335;95.04166666666667;877;;6.9;7.12;;;104.7;106.6;107.4;;;;;3.0;2019-11-22;4b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;48;3.0
392294.0;3.2;109.46666666666665;95.04166666666667;1077;;;;;;106.2;110.1;112.1;43;45;42;29;3.0;2019-11-22;4b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;48;3.0
392294.0;3.2;105.96666666666665;95.04166666666667;948;;;;;;106.8;104.7;106.4;62;57;60;54;3.0;2019-11-22;4b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;48;3.0
392294.0;3.2;107.86666666666667;95.04166666666667;1009;;;;;;106.4;107.5;109.7;45;56;39;43;3.0;2019-11-22;4b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;48;3.0
392294.0;3.2;107.60000000000001;95.04166666666667;1006;;;;;;110.9;108.1;103.8;39;28;32;32;3.0;2019-11-22;4b;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;48;3.0
392294.0;5.12;104.83333333333333;95.0;956;;8.81;7.68;;;100.1;105.9;108.5;;;;;5.0;2019-11-22;4;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.065;16.0;10.666666666666666;80;5.0
392294.0;5.12;106.09999999999998;95.0;975;;7.09;6.83;;;106.3;106.4;105.6;;;;;5.0;2019-11-22;4;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.065;16.0;10.666666666666666;80;5.0
392294.0;5.12;107.16666666666667;95.0;1073;;6.0;6.21;;;106.7;107.4;107.4;;;;;5.0;2019-11-22;4;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.065;16.0;10.666666666666666;80;5.0
392294.0;5.12;104.2;95.0;909;;6.19;6.57;;;105.4;105.6;101.6;;;;;5.0;2019-11-22;4;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.065;16.0;10.666666666666666;80;5.0
392294.0;5.12;107.7;95.0;1060;;;;;;105.7;108.1;109.3;48;44;56;71;5.0;2019-11-22;4;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.065;16.0;10.666666666666666;80;5.0
392294.0;5.12;106.76666666666667;95.0;101;;;;;;109.0;106.1;105.2;76;75;60;64;5.0;2019-11-22;4;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.065;16.0;10.666666666666666;80;5.0
392294.0;5.12;106.60000000000001;95.0;1021;;;;;;105.6;105.9;108.3;63;73;43;60;5.0;2019-11-22;4;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.065;16.0;10.666666666666666;80;5.0
392294.0;5.12;101.43333333333334;95.0;878;;;;;;105.0;100.8;98.5;74;79;48;65;5.0;2019-11-22;4;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;R;0.065;16.0;10.666666666666666;80;5.0
392294.0;7.04;100.10000000000001;95.04166666666667;982;;8.78;7.57;;;98.7;100.9;100.7;;;;;7.0;2019-11-22;4c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;112;7.0
392294.0;7.04;101.13333333333333;95.04166666666667;989;;7.26;6.67;;;104.9;100.5;98.0;;;;;7.0;2019-11-22;4c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;112;7.0
392294.0;7.04;99.03333333333335;95.04166666666667;981;;6.74;6.24;;;94.1;98.9;104.1;;;;;7.0;2019-11-22;4c;FME;25.0;1065.0;1900.0;595.0;15.0;0.05;120.0;R;0.065;16.0;10.666666666666666;112;7.0
